subject_id,run,target_volume,pred_class,saliency__Vis,saliency__SomMot,saliency__DorsAttn,saliency__SalVentAttn,saliency__Limbic,saliency__Cont,saliency__Default,integrated_gradients__Vis,integrated_gradients__SomMot,integrated_gradients__DorsAttn,integrated_gradients__SalVentAttn,integrated_gradients__Limbic,integrated_gradients__Cont,integrated_gradients__Default,shapley__Vis,shapley__SomMot,shapley__DorsAttn,shapley__SalVentAttn,shapley__Limbic,shapley__Cont,shapley__Default,lime__Vis,lime__SomMot,lime__DorsAttn,lime__SalVentAttn,lime__Limbic,lime__Cont,lime__Default
101309,LR,71,5,0.1625744253396988,0.2207198143005371,0.10834982991218567,0.10943354666233063,0.06829395145177841,0.12372618913650513,0.2069021463394165,0.16571561992168427,0.252702921628952,0.10214795917272568,0.10161206126213074,0.06337375938892365,0.11506526172161102,0.1993824690580368,0.10854720402828398,0.529525983471349,0.03281018874554613,0.0017405921023800493,0.03559488336509148,0.02716519221573148,0.2646159560716178,0.11820168598307038,0.547870858417539,0.008195492102914991,0.015827429493437295,0.025231161810492623,0.025999047420993154,0.2586743247715526
101309,LR,73,5,0.15211822092533112,0.23033003509044647,0.10672246664762497,0.10723982006311417,0.06699880957603455,0.12991610169410706,0.20667454600334167,0.15912063419818878,0.2564379572868347,0.10315994173288345,0.10050266981124878,0.06554579734802246,0.11803115904331207,0.1972019374370575,0.03998328694790555,0.556842325075455,0.019054154753141987,0.024565677479873455,0.057440889328102526,0.12654089403426905,0.17557277238125255,0.044140593546924733,0.569928206725634,0.004497915439807027,0.04568747401978431,0.04199687773626648,0.13414933006419466,0.15959960246738866
101309,LR,75,5,0.14865083992481232,0.2418302446603775,0.10685231536626816,0.10636474192142487,0.0622437484562397,0.12633958458900452,0.20771856606006622,0.15152116119861603,0.2793451249599457,0.0998566597700119,0.10204317420721054,0.06727758049964905,0.10858625173568726,0.19137001037597656,0.02094418434721037,0.6988473439633298,0.007050018971841544,0.01986967619561015,0.05261668150193747,0.15975303420005627,0.0409190608200144,0.007820090830531113,0.7506714603729101,0.00020510163058399272,0.0026217780987087746,0.03389766425233513,0.1690059584428042,0.03577794637212664
101309,LR,77,5,0.16083306074142456,0.23643553256988525,0.10645100474357605,0.10990707576274872,0.05391935259103775,0.12492632120847702,0.20752769708633423,0.14938783645629883,0.2726343274116516,0.10071396827697754,0.09863345324993134,0.06410457193851471,0.11535069346427917,0.199175164103508,0.09186499940989858,0.5420014714155073,0.12489991078360226,0.04161632305302164,0.0305201507842375,0.15395963538269283,0.015137509171039969,0.08679677647355083,0.5937053383157322,0.10251123193757213,0.026455568284683265,0.01640436893232853,0.16837204619291657,0.0057546698632163495
101309,LR,79,5,0.14942704141139984,0.24449306726455688,0.10354339331388474,0.10928915441036224,0.05597826838493347,0.12754136323928833,0.20972773432731628,0.13633541762828827,0.2697908580303192,0.09681251645088196,0.1092253252863884,0.0625663623213768,0.12539182603359222,0.1998777687549591,0.12454326988469724,0.5824881455118759,0.05340799887174908,0.07448238366171543,0.0414735797812501,0.11341288479028692,0.010191737498425283,0.10223634309439877,0.6392751008875143,0.03388956732033382,0.07135966624101872,0.026245978574529295,0.12589149273618463,0.0011018511460206316
101309,LR,81,5,0.1520714908838272,0.23475778102874756,0.10961940884590149,0.1116780936717987,0.056214235723018646,0.12011249363422394,0.21554644405841827,0.14131702482700348,0.25853630900382996,0.10011617094278336,0.09889189153909683,0.06455548852682114,0.12310419231653214,0.21347887814044952,0.17532902983962914,0.3813735030717417,0.05836623072561839,0.06804273656701246,0.0658095867414073,0.07916681740124012,0.17191209565335086,0.15143776445888069,0.40498807595349373,0.04219645043886895,0.07296930555861804,0.0672669890368935,0.0948030567987309,0.16633835775451428
101309,LR,83,5,0.14919310808181763,0.2401839792728424,0.10919858515262604,0.10639894008636475,0.05782392993569374,0.12391342967748642,0.21328796446323395,0.16248321533203125,0.25472718477249146,0.10320966690778732,0.09770410507917404,0.06607384234666824,0.12091044336557388,0.1948915719985962,0.19109340686405693,0.4652892417281585,0.004279846168525117,0.040562858617650153,0.08069749375348724,0.11098847992108003,0.10708867294704202,0.14856436403829834,0.4611508123093591,0.015168035467999937,0.053491277138531336,0.07358968423184951,0.12074605739241316,0.1272897694215487
101309,LR,85,4,0.15402284264564514,0.2350108027458191,0.09943120926618576,0.11627679318189621,0.06684363633394241,0.1246824711561203,0.20373216271400452,0.17910204827785492,0.2469371110200882,0.08473283052444458,0.10999374836683273,0.07203441113233566,0.12387097626924515,0.18332888185977936,0.15754463525473236,0.25666916082414326,0.02032128104098948,0.10494719441822997,0.10111252720356634,0.24988996103499655,0.10951524022334203,0.12143643863771908,0.3091248511158903,0.017246375790524272,0.09866490335971195,0.07351369813111422,0.23736930589217534,0.14264442707286476
101309,LR,87,0,0.16792158782482147,0.22407817840576172,0.10546045005321503,0.11380083858966827,0.0558871328830719,0.1242217868566513,0.20863008499145508,0.19250158965587616,0.2241620123386383,0.0974479615688324,0.09198950976133347,0.06595807522535324,0.12016281485557556,0.20777805149555206,0.04016051362612109,0.04769526569157676,0.3094406163760804,0.006414517030289146,0.03158551661437874,0.39250748888030157,0.17219608178125229,0.058418163027356855,0.035659151709581186,0.291636608133335,0.0009568906271820033,0.05209413291904963,0.3599438593624952,0.20129119422100017
101309,LR,89,0,0.15913672745227814,0.23303057253360748,0.10776150226593018,0.11334825307130814,0.056290995329618454,0.12303315103054047,0.20739874243736267,0.17199817299842834,0.24592319130897522,0.1009063571691513,0.11209274083375931,0.057166941463947296,0.11345618218183517,0.19845643639564514,0.0984271253248614,0.12278122230880567,0.17183933603387755,0.1989127308758808,0.029251899364634647,0.26667122932666965,0.11211645676527025,0.12010336545115277,0.12001559983789926,0.16478843907754018,0.1837822351660585,0.03749268564924174,0.24454051665568677,0.1292771581624207
101309,LR,91,0,0.16683527827262878,0.22984635829925537,0.10810939222574234,0.11376805603504181,0.05611726641654968,0.11788725852966309,0.20743639767169952,0.17163923382759094,0.24108435213565826,0.10108394920825958,0.10089951008558273,0.05708620324730873,0.12415742874145508,0.20404934883117676,0.06584670341215819,0.022164308450193824,0.14662516100924414,0.12594568618089858,0.07419277775198595,0.5137982360818076,0.05142712711371174,0.09282565765562519,0.03568224996971784,0.13472878408730737,0.12639679253374664,0.07000759142244306,0.4882221011169415,0.05213682321421851
101309,LR,93,4,0.1485491842031479,0.24397434294223785,0.1017356663942337,0.11880133301019669,0.06367538869380951,0.12121566385030746,0.20204834640026093,0.16479013860225677,0.24808081984519958,0.10000469535589218,0.11128266900777817,0.0659114271402359,0.11810611933469772,0.19182409346103668,0.0028265748142829155,0.22796582669805024,0.31353897984604256,0.04070737119313467,0.03309716506210847,0.22642471015154106,0.15543937223484008,0.0763862360577421,0.22899970454691781,0.2507437406576973,0.05665479561157522,0.01273196530611387,0.199930203412825,0.17455335440712877
101309,LR,95,4,0.1418909877538681,0.24579325318336487,0.10490197688341141,0.12021196633577347,0.06372731178998947,0.1206037774682045,0.20287077128887177,0.14551715552806854,0.2503347098827362,0.08844425529241562,0.10841260105371475,0.07037406414747238,0.12152847647666931,0.2153887152671814,0.1806973185012218,0.10005268309770492,0.10729513591527867,0.09272323331790103,0.04727784812712033,0.26109595678744857,0.2108578242533247,0.1906915508233199,0.11473302878354087,0.09217941837199212,0.07518001453659981,0.05995216148881772,0.2508092924002187,0.21645453359551092
