subject_id,has_dti,has_rest,n_task_types,has_motor,has_wm,has_gambling,has_language,has_social,has_relational,has_emotion,has_movie,has_retbar,has_retccw,has_retcw,has_retcon,has_retexp
175742,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
176037,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
176239,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
176441,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
176542,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
176744,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
176845,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
177140,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
177241,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
177342,True,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
177645,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
177746,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
178142,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
178243,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
178647,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
178748,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
178849,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
178950,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
179245,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
179346,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
179548,True,False,7,True,True,True,True,True,True,True,False,False,False,False,False,False
179952,True,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
180129,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
180230,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
180432,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
180533,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
180735,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
180836,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
180937,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
181131,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
181232,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
181636,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
182032,True,True,6,True,True,True,True,True,False,True,False,False,False,False,False,False
182436,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
182739,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
182840,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
183034,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
183337,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
183741,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
185038,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
185139,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
185341,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
185442,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
185846,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
185947,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
186040,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
186141,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
186444,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
186545,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
186848,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
186949,False,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
187143,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
187345,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
187547,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
187850,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
188145,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
188347,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
188448,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
188549,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
188751,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
189349,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
189450,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
189652,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
190031,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
190132,False,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False
191033,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
191235,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
191336,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
191437,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
191841,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
191942,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
192035,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
192136,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
192237,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
192439,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
192540,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
192641,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
192843,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
193239,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
193441,True,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
193845,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
194140,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
194443,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
194645,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
194746,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
194847,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
195041,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
195445,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
195647,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
195849,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
195950,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
196144,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
196346,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
196750,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
196851,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
196952,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
197348,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
197449,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False
197550,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
197651,True,True,4,False,False,False,True,True,True,True,False,False,False,False,False,False
198047,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
198249,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
198350,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
198451,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
198653,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
198855,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
199150,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
199251,True,True,6,True,True,True,True,True,False,True,False,False,False,False,False,False
199352,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
199453,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
199655,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
199958,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
200008,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
200109,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
200210,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
200311,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
200513,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
200614,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
200917,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
201111,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
201414,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
201515,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
201717,False,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
201818,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
202113,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
202719,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
202820,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
203418,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
203721,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False
203923,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
204016,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
204218,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
204319,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
204420,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
204521,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
204622,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
205119,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
205220,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
205725,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
205826,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
206222,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
206323,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
206525,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
206727,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
206828,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
206929,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
207123,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
207426,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
207628,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False
208024,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
208125,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
208226,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
208327,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
208428,True,True,4,False,False,False,True,True,True,True,False,False,False,False,False,False
208630,True,True,5,False,True,False,True,True,True,True,False,False,False,False,False,False
209127,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
209228,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
209329,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
209531,False,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
209834,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
209935,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
210011,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
210112,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
210415,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
210617,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211114,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211215,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211316,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211417,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211619,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211720,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211821,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
211922,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
212015,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
212116,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
212217,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
212318,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
212419,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
212823,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
213017,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
213421,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
213522,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
214019,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
214221,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
214423,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
214524,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
214625,True,True,6,False,True,True,True,True,True,True,False,False,False,False,False,False
214726,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
217126,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
217429,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
219231,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
220721,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
221218,False,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
221319,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
223929,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
224022,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
227432,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
227533,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
228434,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
231928,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
233326,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
236130,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
237334,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
238033,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
239136,False,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
239944,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
245333,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
246133,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
248238,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
248339,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
249947,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
250427,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
250932,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
251833,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
255639,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
255740,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
256540,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
257542,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
257845,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
257946,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
263436,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
268749,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
268850,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
270332,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
274542,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
275645,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
280739,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
280941,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
281135,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
283543,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
284646,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
285345,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
285446,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
286347,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
286650,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
287248,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
289555,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
290136,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
293748,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
295146,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
297655,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
298051,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
298455,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
299154,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
299760,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
300618,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
300719,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
303119,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
303624,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
304020,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
304727,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
305830,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
307127,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
308129,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
308331,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
309636,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
310621,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
311320,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
314225,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
316633,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
316835,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
317332,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
318637,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
320826,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
321323,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
322224,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
325129,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
329440,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
329844,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
330324,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
333330,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
334635,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
336841,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
339847,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
341834,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
342129,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
346137,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
346945,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
348545,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
349244,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
350330,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
351938,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
352132,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
352738,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
353740,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
355239,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
355542,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False
355845,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False
356948,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
358144,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
360030,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
361234,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
361941,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
362034,True,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
365343,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
366042,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
366446,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
368551,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
368753,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
371843,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
376247,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
377451,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
378756,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
378857,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
379657,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
380036,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
381038,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
381543,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
382242,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
385046,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
385450,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
386250,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
387959,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
389357,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
390645,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
391748,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
392447,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
392750,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
393247,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
393550,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
394956,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
395251,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
395756,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
395958,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
397154,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
397760,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
397861,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
401422,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
406432,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
406836,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
412528,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
413934,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
414229,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
415837,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
419239,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
421226,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
422632,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
424939,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
429040,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
432332,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
433839,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
436239,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
436845,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
441939,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
445543,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
448347,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
449753,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
453441,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
453542,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
454140,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
456346,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
459453,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
461743,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
462139,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
463040,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
465852,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
467351,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
468050,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
469961,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
473952,True,True,8,True,True,True,True,True,True,True,True,False,False,False,False,False
475855,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
479762,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
480141,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
481042,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
481951,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
485757,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
486759,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
492754,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
495255,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
497865,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
499566,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
500222,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
506234,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
510225,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
510326,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
512835,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
513130,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
513736,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
516742,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
517239,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
518746,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
519647,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
519950,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
520228,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
521331,True,True,3,True,True,True,False,False,False,False,False,False,False,False,False,False
522434,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
523032,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
524135,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
525541,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
529549,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
529953,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
530635,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
531536,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
531940,True,True,5,False,True,False,True,True,True,True,False,False,False,False,False,False
536647,True,True,13,True,True,True,True,True,True,True,True,True,True,True,True,True
540436,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
541640,True,True,7,True,True,True,True,True,True,True,False,False,False,False,False,False
